Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
66692,Sorting protein VPS33B regulates exosomal autocrine signaling to mediate hematopoiesis and leukemogenesis,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;,"Institute of Health Sciences, Shanghai Institutes for Biological Sciences, University of Chinese Academy of Sciences/Chinese Academy of Sciences & Shanghai Jiao Tong University School of Medicine (SJTU-SM), Shanghai, China; Department of Pathophysiology, Key Laboratory of Cell Differentiation and Apoptosis of Chinese Ministry of Education, Hongqiao International Institute of Medicine, Shanghai Tongren Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Department of Biochemistry and Molecular Cell Biology, Shanghai Key Laboratory of Tumor Microenvironment and Inflammation, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Centre for Reproductive Medicine, Shanghai Jiao Tong University Affiliated Sixth People Hospital, Shanghai, China; Department of Hematology, the 1st People’s Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Department of Hematology, Xinhua Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Taishan Immunology Program, Binzhou Medical University, Yantai, China; Departments of Physiology and Developmental Biology, UT Southwestern Medical Center, Dallas, Texas, USA;",The Journal of Clinical Investigation (JCI),American Society for Clinical Investigation,China;United States,Hao Gu;Chiqi Chen;Xiaoxin Hao;Conghui Wang;Xiaocui Zhang;Zhen Li;Hongfang Shao;Hongxiang Zeng;Zhuo Yu;Li Xie;Fangzhen Xia;Feifei Zhang;Xiaoye Liu;Yaping Zhang;Haishan Jiang;Jun Zhu;Jiangbo Wan;Chun Wang;Wei Weng;Jingjing Xie;Minfang Tao;Cheng Cheng Zhang;Junling Liu;Guo-Qiang Chen;Junke Zheng,,Research Article;,2025-08-15,10.1172/JCI197214,40829172.0,2016-10-31,10.1172/JCI87105,27797340.0,Retraction,Error in Image;Investigation by Journal/Publisher;Objections by Author(s);,No,
66544,Suppression of uPA and uPAR Attenuates Angiogenin Mediated Angiogenesis in Endothelial and Glioblastoma Cell Lines,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Pathology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Hari Raghu;Sajani S Lakka;Christopher S Gondi;Sanjeeva Mohanam;Dzung H Dinh;Meena Gujrati;Jasti S Rao,https://retractionwatch.com/?s=Jasti+S+Rao,Research Article;,2025-08-14,10.1371/journal.pone.0330088,40811436.0,2010-08-27,10.1371/journal.pone.0012458,20805979.0,Retraction,Author Unresponsive;Concerns/Issues about Image;Concerns/Issues about Animal Welfare;Concerns/Issues about Results and/or Conclusions;Error in Cell Lines/Tissues;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;,No,
66224,"MMP-9, uPAR and Cathepsin B Silencing Downregulate Integrins in Human Glioma Xenograft Cells In Vitro and In Vivo in Nude Mice",(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department Pathology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Krishna Kumar Veeravalli;Chandramu Chetty;Shivani Ponnala;Christopher S Gondi;Sajani S Lakka;Daniel Fassett;Jeffrey D Klopfenstein;Dzung H Dinh;Meena Gujrati;Jasti S Rao,https://retractionwatch.com/?s=Jasti+Rao,Research Article;,2025-07-11,10.1371/journal.pone.0328092,40644359.0,2010-07-15,10.1371/journal.pone.0011583,20657647.0,Retraction,Author Unresponsive;Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;,No,see also https://pubpeer.com/publications/3F578E7F7B0020A6C9C1AC78629EFA
66223,Cord Blood Stem Cell-Mediated Induction of Apoptosis in Glioma Downregulates X-Linked Inhibitor of Apoptosis Protein (XIAP),(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Pathology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Venkata Ramesh Dasari;Kiran Kumar Velpula;Kiranpreet Kaur;Daniel Fassett;Jeffrey D Klopfenstein;Dzung H Dinh;Meena Gujrati;Jasti S Rao,https://retractionwatch.com/?s=Jasti+Rao,Research Article;,2025-07-11,10.1371/journal.pone.0327907,40644404.0,2010-07-28,10.1371/journal.pone.0011813,20676365.0,Retraction,Author Unresponsive;Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Results and/or Conclusions;,No,see also https://pubpeer.com/publications/BD2DE9B98AFA468CF0F7CB5346B4F7
66222,Suppression of MMP-2 Attenuates TNF-α Induced NF-κB Activation and Leads to JNK Mediated Cell Death in Glioma,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Departments of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Divya Kesanakurti;Chandramu Chetty;Praveen Bhoopathi;Sajani S Lakka;Bharathi Gorantla;Andrew J Tsung;Jasti S Rao,https://retractionwatch.com/?s=Jasti+Rao,Research Article;,2025-07-11,10.1371/journal.pone.0328090,40644402.0,2011-05-04,10.1371/journal.pone.0019341,21573233.0,Retraction,Author Unresponsive;Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Data;Unreliable Results and/or Conclusions;,No,
66221,Regulation of DNA Repair Mechanism in Human Glioma Xenograft Cells both In Vitro and In Vivo in Nude Mice,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Genetics;,"Department of Cancer Biology and Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Shivani Ponnala;Krishna Kumar Veeravalli;Chandramu Chetty;Dzung H Dinh;Jasti S Rao,https://retractionwatch.com/?s=Jasti+Rao,Research Article;,2025-07-15,10.1371/journal.pone.0328089,40663507.0,2011-10-14,10.1371/journal.pone.0026191,22022560.0,Retraction,Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Objections by Author(s);Original Data and/or Images not Provided and/or not Available;Unreliable Results and/or Conclusions;,No,
66220,Suppression of uPAR Retards Radiation-Induced Invasion and Migration Mediated by Integrin β1/FAK Signaling in Medulloblastoma,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Cancer Biology & Pharmacology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Pathology, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America; Department of Neurosurgery, University of Illinois College of Medicine at Peoria, Peoria, Illinois, United States of America;",PLoS One,PLoS,United States,Arun Kumar Nalla;Swapna Asuthkar;Praveen Bhoopathi;Meena Gujrati;Dzung H Dinh;Jasti S Rao,https://retractionwatch.com/?s=Jasti+Rao,Research Article;,2025-07-15,10.1371/journal.pone.0328091,40663494.0,2010-09-24,10.1371/journal.pone.0013006,20886051.0,Retraction,Author Unresponsive;Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Data;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/2CDC9AF35196E1E4E3C3A9D5D4D548
66194,Receptor-recognized α₂-macroglobulin binds to cell surface-associated GRP78 and activates mTORC1 and mTORC2 signaling in prostate cancer cells,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;,"Department of Pathology, Duke University Medical Center, Durham, North Carolina, United States of America;",PLoS One,PLoS,United States,Uma K Misra;Salvatore V Pizzo,,Research Article;,2025-06-05,10.1371/journal.pone.0325675,40471893.0,2012-12-14,10.1371/journal.pone.0051735,23272152.0,Retraction,Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Data;Unreliable Results and/or Conclusions;,No,
66193,Evidence for a Pro-Proliferative Feedback Loop in Prostate Cancer: The Role of Epac1 and COX-2-Dependent Pathways,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Pathology, Duke University Medical Center, Durham, North Carolina, United States of America;",PLoS One,PLoS,United States,Uma Kant Misra;Salvatore Vincent Pizzo,,Research Article;,2025-06-05,10.1371/journal.pone.0325680,40471898.0,2013-04-30,10.1371/journal.pone.0063150,23646189.0,Retraction,Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Data;Unreliable Results and/or Conclusions;,No,
66192,Activated α2-macroglobulin binding to cell surface GRP78 induces T-loop phosphorylation of Akt1 by PDK1 in association with Raptor,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;,"Department of Pathology, Duke University Medical Center, Durham, North Carolina, United States of America;",PLoS One,PLoS,United States,Uma Kant Misra;Salvatore Vincent Pizzo,,Research Article;,2025-06-05,10.1371/journal.pone.0325677,40471923.0,2014-02-06,10.1371/journal.pone.0088373,24516643.0,Retraction,Duplication of/in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Unreliable Data;Unreliable Results and/or Conclusions;,No,
65717,Clinical impact of monocyte distribution width and neutrophil-to-lymphocyte ratio for distinguishing COVID-19 and influenza from other upper respiratory tract infections: A pilot study,(BLS) Biochemistry;(HSC) Medicine - Infectious Disease;(HSC) Medicine - Pulmonology;,"Department of Emergency Medicine, Taipei Medical University Hospital, Taipei, Taiwan; Department of Emergency Medicine, School of Medicine, College of Medicine, Taipei Medical University, Taipei, Taiwan; School of Public Health, College of Public Health, Taipei Medical University, Taipei, Taiwan; Division of Physician Hospitalist, Department of Internal Medicine, Far Eastern Memorial Hospital, New Taipei, Taiwan; Department of Neurology, Far Eastern Memorial Hospital, New Taipei, Taiwan; Department of Medical Laboratory, Taipei Medical University Hospital, Taipei, Taiwan; School of Medical Laboratory Science and Biotechnology, College of Medical Science and Technology, Taipei Medical University, Taipei, Taiwan; Division of Infectious Disease, Department of Internal Medicine, Taipei Medical University Hospital, Taipei, Taiwan; Department of Surgery, Taipei Medical University Hospital, Taipei, Taiwan;",PLoS One,PLoS,Taiwan,Hui-An Lin;Sheng-Feng Lin;Hui-Wen Chang;Yuarn-Jang Lee;Ray-Jade Chen;Sen-Kuang Hou,https://retractionwatch.com/retracted-coronavirus-covid-19-papers/,Research Article;,2025-06-18,10.1371/journal.pone.0326523,40531820.0,2020-11-02,10.1371/journal.pone.0241262,33137167.0,Retraction,Concerns/Issues about Human Subject Welfare;Investigation by Journal/Publisher;Lack of IRB/IACUC Approval and/or Compliance;Objections by Author(s);,No,
65716,Selective inhibition of carbonic anhydrase IX over carbonic anhydrase XII in breast cancer cells using benzene sulfonamides: Disconnect between activity and growth inhibition,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;,"Department of Biochemistry and Molecular Biology, University of Florida, Gainesville, FL, United States of America; University of Florence, NEUROFARBA Department, Sezione di Farmaceutica e Nutraceutica, Sesto Fiorentino (Florence), Italy;",PLoS One,PLoS,Italy;United States,Mam Y Mboge;Zhijuan Chen;Alyssa Wolff;John V Mathias;Chingkuang Tu;Kevin D Brown;Murat Bozdag;Fabrizio Carta;Claudiu T Supuran;Robert McKenna;Susan C Frost,,Research Article;,2025-06-18,10.1371/journal.pone.0326621,40531832.0,2018-11-19,10.1371/journal.pone.0207417,30452451.0,Retraction,Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of/in Image;Error in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Objections by Author(s);Original Data and/or Images not Provided and/or not Available;Unreliable Results and/or Conclusions;,No,
65712,Relationship between the Autoantibody and Expression of β3-Adrenoceptor in Lung and Heart,(BLS) Biochemistry;(BLS) Biology - Cellular;,"Department of Internal Medicine, Beijing Chaoyang Hospital, Capital Medical University, Beijing, China; Department of Pathophysiology, Capital Medical University, Beijing, China; Heart Failure Center, Department of Cardiology, Beijing Chaoyang Hospital, Capital Medical University, Beijing, China; Medical and Health Center, Beijing Friendship Hospital, Capital Medical University, Beijing, China;",PLoS One,PLoS,China,Guobin Miao;Zhe Chen;Xiangyang Fang;Miaobing Liu;Gang Hao;Huiling An;Zhiyong Zhang;Lingqiao Lu;Jian Zhang;Lin Zhang,,Research Article;,2025-06-18,10.1371/journal.pone.0326623,40531852.0,2013-07-05,10.1371/journal.pone.0068747,23861938.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Error in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Objections by Author(s);Unreliable Results and/or Conclusions;,No,
65140,"Involvement of FOXO Transcription Factors, TRAIL-FasL/Fas, and Sirtuin Proteins Family in Canine Coronavirus Type II-Induced Apoptosis",(BLS) Biochemistry;(HSC) Medicine - Infectious Disease;(HSC) Veterinary Science;,"Department of Experimental Medicine and Biochemical Sciences, University of Rome “Tor Vergata”, Rome, Italy; Department of Cellular and Molecular Pathology, IRCCS San Raffaele Pisana, Rome, Italy; Department of Pathology and Animal Health, University of Naples “Federico II”, Naples, Italy;",PLoS One,PLoS,Italy,Gabriella Marfè;Marco Tafani;Filomena Fiorito;Ugo Pagnini;Giuseppe Iovane;Luisa De Martino,https://retractionwatch.com/?s=Gabriella+Marf%C3%A8,Research Article;,2025-05-06,10.1371/journal.pone.0324091,40327614.0,2011-11-08,10.1371/journal.pone.0027313,22087287.0,Retraction,Concerns/Issues about Image;Duplication of/in Image;Euphemisms for Duplication;Euphemisms for Plagiarism;Investigation by Journal/Publisher;Plagiarism of Image;Unreliable Results and/or Conclusions;,No,see also: https://pubpeer.com/publications/966107DE4652202AFB4D18055459F8
64890,Effect of cyanotoxins on the hypothalamic-pituitary-gonadal axis in male adult mouse,(BLS) Biochemistry;(BLS) Biology - Molecular;(HSC) Medicine - Endocrinology;(HSC) Medicine - Gastroenterology;,"Department of Endocrinology, the Affiliated Drum Tower Hospital, Nanjing Medical University, Nanjing, China; Department of Respiratory Diseases, the Second Affiliated Hospital of Soochow University, Suzhou, China; Department of Otolaryngology, Shanghai Jiao Tong University Affiliated Sixth People's Hospital, Otolaryngology Institute of Shanghai Jiao Tong University, Shanghai, China;",PLoS One,PLoS,China,Xiaolu Xiong;Anyuan Zhong;Huajun Xu,,Research Article;,2024-05-02,10.1371/journal.pone.0303322,38696485.0,2014-11-06,10.1371/journal.pone.0106585,25375936.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Image;Duplication of Data;Duplication of/in Article;Duplication of/in Image;Error in Data;Euphemisms for Duplication;Original Data and/or Images not Provided and/or not Available;Unreliable Data;Unreliable Results and/or Conclusions;,No,
64877,Distinct pathways of ERK1/2 activation by hydroxy-carboxylic acid receptor-1,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;,"Institute of Aging Research, School of Medicine, Hangzhou Normal University, Hangzhou, Zhejiang, China;",PLoS One,PLoS,China,Guo Li;Hui qian Wang;Li hui Wang;Ru ping Chen;Jun ping Liu,,Research Article;,2025-03-04,10.1371/journal.pone.0320172,40036195.0,2014-03-26,10.1371/journal.pone.0093041,24671202.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Image;Duplication of Data;Duplication of/in Article;Duplication of/in Image;Euphemisms for Duplication;Unreliable Data;Unreliable Image;Unreliable Results and/or Conclusions;,No,
64837,"Nutritional status, antioxidant activity and total phenolic content of different fruits and vegetables' peels",(BLS) Agriculture;(BLS) Biochemistry;(BLS) Nutrition;(BLS) Plant Biology/Botany;(ENV) Environmental Sciences;(ENV) Food Science;,"College of Earth and Environmental Sciences, University of the Punjab, Lahore, Pakistan; Department of Environmental Sciences, GC Women University Sialkot, Sialkot, Pakistan; Department of Botany and Microbiology, College of Science, King Saud University, Riyadh, Saudi Arabia; Genetics & Bioengineering, Faculty of Engineering and Natural Sciences, International University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Department of Health Sciences, College of Applied Studies and Community Service, King Saud University, KSA, Riyadh, Saudi Arabia; Histology & Cell Biology Department, Faculty of Medicine, King Salman International University, South Sinai, Egypt;",PLoS One,PLoS,Bosnia & Herzegovina;Egypt;Pakistan;Saudi Arabia,Yumna Sadef;Tayyaba Javed;Rimsha Javed;Adeel Mahmood;Mona S Alwahibi;Mohamed S Elshikh;Mohamed Ragab AbdelGawwa;Jawaher Haji Alhaji;Rabab Ahmed Rasheed,,Research Article;,2024-12-18,10.1371/journal.pone.0316245,39693367.0,2022-05-12,10.1371/journal.pone.0265566,35552543.0,Retraction,Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Peer Review;Conflict of Interest;Compromised Peer Review;Investigation by Journal/Publisher;Objections by Author(s);,No,
64753,Mechanisms of hybrid oligomer formation in the pathogenesis of combined Alzheimer's and Parkinson's diseases,(BLS) Biochemistry;(HSC) Medicine - Neurology;(HSC) Medicine - Pathology;,"Department of Chemistry and Biochemistry, University of California San Diego, La Jolla, California, United States of America; San Diego Super Computer Center, University of California San Diego, La Jolla, California, United States of America; Department of Pathology, University of California San Diego, La Jolla, California, United States of America; Department of Neurosciences, University of California San Diego, La Jolla, California, United States of America; Department of Medicine, University of California San Diego, La Jolla, California, United States of America;",PLoS One,PLoS,United States,Igor F Tsigelny;Leslie Crews;Paula Desplats;Gideon M Shaked;Yuriy Sharikov;Hideya Mizuno;Brian Spencer;Edward Rockenstein;Margarita Trejo;Oleksandr Platoshyn;Jason X J Yuan;Eliezer Masliah,,Research Article;,2025-03-18,10.1371/journal.pone.0321152,40100849.0,2008-09-04,10.1371/journal.pone.0003135,18769546.0,Retraction,Concerns/Issues about Data;Concerns/Issues about Image;Concerns/Issues about Results and/or Conclusions;Duplication of Data;Duplication of/in Article;Duplication of/in Image;Error in Data;Error in Image;Euphemisms for Duplication;Investigation by Journal/Publisher;Objections by Author(s);Unreliable Results and/or Conclusions;,No,
64645,"Study of aerobic and anaerobic bacterial profile of nosocomial infections and their antibiotic resistance in a referral center, Southwest Iran: A three year cross-sectional study",(BLS) Biochemistry;(BLS) Microbiology;(HSC) Medicine - Infectious Disease;(HSC) Medicine - Pharmacology;,"Student Research Committee, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran; Infectious and Tropical Diseases Research Center, Health Research Institute, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran; Department of Microbiology, Faculty of Medicine, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran; Iranian Study Group on Microbial Drug Resistance, Iran; Pain Research Center, Health Research Institute, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran; Microbiology Section of Medical Laboratory, Emam Khomeini Teaching Hospital, Ahvaz Jundishapur University of Medical Sciences, Ahvaz, Iran;",PLoS One,PLoS,Iran,Nazanin Ahmadkhosravi;Azar Dokht Khosravi;Aram Asareh Zadegan Dezfuli;Mohammad Hashemzadeh;Morteza Saki;Fatemeh Jahangiri Mehr;Farokh Izadpour,,Research Article;,2025-04-03,10.1371/journal.pone.0322159,40179058.0,2021-11-09,10.1371/journal.pone.0259512,34752474.0,Retraction,Author Unresponsive;Concerns/Issues about Human Subject Welfare;Informed/Patient Consent - None/Withdrawn;Investigation by Journal/Publisher;Lack of IRB/IACUC Approval and/or Compliance;Objections by Author(s);,No,
